Protein,p_val,avg_log2FC,p_val_adj,clone1,clone2
CD25,0.260199485345696,0.0940990237363346,1,TET2-only,DNMT3A-IDH-NPM1
CD4,0.311818239276833,0.457016393346735,1,TET2-only,DNMT3A-IDH-NPM1
CD7,0.328777407927572,0.755607067546411,1,TET2-only,DNMT3A-IDH-NPM1
CD141,0.374995314728351,0.855926250898044,1,TET2-only,DNMT3A-IDH-NPM1
CD163,0.391642630378261,0.311228586402178,1,TET2-only,DNMT3A-IDH-NPM1
HLA-DR,0.39637417179876,0.681898910791976,1,TET2-only,DNMT3A-IDH-NPM1
CD45,0.41526402817545,0.567941552596647,1,TET2-only,DNMT3A-IDH-NPM1
CD34,0.422886162644537,0.95880740867999,1,TET2-only,DNMT3A-IDH-NPM1
CD10,0.481418679007423,0.517524760755476,1,TET2-only,DNMT3A-IDH-NPM1
CD44,0.526529880325784,-0.0235662445061866,1,TET2-only,DNMT3A-IDH-NPM1
IgG2b,0.542316538591164,-0.442994678510708,1,TET2-only,DNMT3A-IDH-NPM1
IgG2a,0.555289423244401,-0.179459292751295,1,TET2-only,DNMT3A-IDH-NPM1
CD83,0.607932012876322,-0.0943420572744484,1,TET2-only,DNMT3A-IDH-NPM1
CD303,0.710607432225961,0.0123878867673684,1,TET2-only,DNMT3A-IDH-NPM1
CD304,0.863021121966395,0.067312469158975,1,TET2-only,DNMT3A-IDH-NPM1
CD30,0.949906670676438,0.339092141110938,1,TET2-only,DNMT3A-IDH-NPM1
CD71,0.992807765068181,0.31214010291747,1,TET2-only,DNMT3A-IDH-NPM1
CD11b,0.999872344465583,0.109165810026213,1,TET2-only,DNMT3A-IDH-NPM1
CD62P,NA,0.0936620430494548,NA,TET2-only,DNMT3A-IDH-NPM1
CD56,NA,2.97311298324717,NA,TET2-only,DNMT3A-IDH-NPM1
CD62L,NA,0.450670984573594,NA,TET2-only,DNMT3A-IDH-NPM1
CD2,1.47748265847975e-06,2.68510940016988,6.64867196315888e-05,TET2-only,DNMT3A-NPM1
CD8,1.73247481846084e-05,2.6185452644718,0.000779613668307379,TET2-only,DNMT3A-NPM1
CD5,8.12777109906911e-05,2.47177838094691,0.0036574969945811,TET2-only,DNMT3A-NPM1
CD3,0.000202683475977905,2.09538902415016,0.00912075641900572,TET2-only,DNMT3A-NPM1
CD117,0.000247894768653709,-2.11569452405872,0.0111552645894169,TET2-only,DNMT3A-NPM1
CD163,0.00407489947854497,-0.884290621314465,0.183370476534524,TET2-only,DNMT3A-NPM1
CD13,0.00545755490112539,-0.93308467402845,0.245589970550642,TET2-only,DNMT3A-NPM1
CD123,0.00725459801809035,-1.59386885177642,0.326456910814066,TET2-only,DNMT3A-NPM1
CD38,0.0124640045579893,-1.03984616026233,0.560880205109519,TET2-only,DNMT3A-NPM1
CD138,0.0214431391578742,-0.770297878214114,0.964941262104339,TET2-only,DNMT3A-NPM1
CD7,0.0260242579464839,0.895970764985704,1,TET2-only,DNMT3A-NPM1
CD141,0.0307983953575047,0.835308456518252,1,TET2-only,DNMT3A-NPM1
CD19,0.0611134084479783,1.09003933923749,1,TET2-only,DNMT3A-NPM1
CD90,0.0898027825434096,0.764485037879137,1,TET2-only,DNMT3A-NPM1
CD16,0.0973619334818634,0.759687404750224,1,TET2-only,DNMT3A-NPM1
CD25,0.151590222915659,-0.43538283568956,1,TET2-only,DNMT3A-NPM1
CD11c,0.160573870820741,-0.518250285965432,1,TET2-only,DNMT3A-NPM1
CD83,0.17980768024524,-0.52762316633845,1,TET2-only,DNMT3A-NPM1
CD303,0.200195318389474,0.246917231160553,1,TET2-only,DNMT3A-NPM1
CD4,0.209806621002606,0.482164869855031,1,TET2-only,DNMT3A-NPM1
CD45RO,0.221788877829706,0.322620553535082,1,TET2-only,DNMT3A-NPM1
IgG1,0.229418308349335,-0.681759230620602,1,TET2-only,DNMT3A-NPM1
CD33,0.249051552046999,-0.612297155315368,1,TET2-only,DNMT3A-NPM1
CD64,0.252089806707829,-0.439691701316584,1,TET2-only,DNMT3A-NPM1
IgG2b,0.274078170676676,-0.682862008100426,1,TET2-only,DNMT3A-NPM1
Fc&#949;RI&#945;,0.310832783769638,0.150193571832574,1,TET2-only,DNMT3A-NPM1
HLA-DR,0.31743426492107,0.343052993502932,1,TET2-only,DNMT3A-NPM1
CD69,0.352670359924128,-0.64999272133162,1,TET2-only,DNMT3A-NPM1
CD62P,0.387466753160954,0.591665406341582,1,TET2-only,DNMT3A-NPM1
CD44,0.418446898123993,-0.332231629489401,1,TET2-only,DNMT3A-NPM1
CD71,0.419978652499558,0.101486997089243,1,TET2-only,DNMT3A-NPM1
IgG2a,0.437444169220941,-0.343260071323324,1,TET2-only,DNMT3A-NPM1
CD22,0.442982005434889,0.232049631356854,1,TET2-only,DNMT3A-NPM1
CD1c,0.455867681745368,0.293065543621546,1,TET2-only,DNMT3A-NPM1
CD45RA,0.549261079533582,-0.245629744164202,1,TET2-only,DNMT3A-NPM1
CD304,0.617256013621175,-0.130323420628388,1,TET2-only,DNMT3A-NPM1
CD11b,0.624765851372256,0.0383987017184744,1,TET2-only,DNMT3A-NPM1
CD10,0.680164321165955,0.316868847549044,1,TET2-only,DNMT3A-NPM1
CD49d,0.711354167021058,-0.246699123492101,1,TET2-only,DNMT3A-NPM1
CD45,0.792932120087944,0.0917361859306336,1,TET2-only,DNMT3A-NPM1
CD30,0.793794121267997,-0.0416865519039407,1,TET2-only,DNMT3A-NPM1
CD34,0.837374170347213,-0.0411432642058731,1,TET2-only,DNMT3A-NPM1
CD14,0.985916848485948,-0.243061245831358,1,TET2-only,DNMT3A-NPM1
CD56,NA,3.19954791436019,NA,TET2-only,DNMT3A-NPM1
CD62L,NA,0.439647160886212,NA,TET2-only,DNMT3A-NPM1
CD117,1.40129849194132e-05,-2.38424467855843,0.000630584321373593,TET2-only,DNMT3A-only
CD8,0.00225908832222124,1.52614465599237,0.101658974499956,TET2-only,DNMT3A-only
CD90,0.00585294663441904,1.54544428618954,0.263382598548857,TET2-only,DNMT3A-only
CD141,0.0200244091234326,1.10806031073231,0.901098410554466,TET2-only,DNMT3A-only
CD163,0.023211576420662,-0.712168542887918,1,TET2-only,DNMT3A-only
CD13,0.025117858093891,-0.627655674119924,1,TET2-only,DNMT3A-only
Fc&#949;RI&#945;,0.0323750805280235,0.633783529463899,1,TET2-only,DNMT3A-only
CD123,0.0899848285213994,-0.912246311534276,1,TET2-only,DNMT3A-only
CD304,0.0924835830007538,0.701096694971573,1,TET2-only,DNMT3A-only
CD5,0.100113829818257,0.817260004598729,1,TET2-only,DNMT3A-only
CD38,0.103347828908269,-0.678443399156471,1,TET2-only,DNMT3A-only
HLA-DR,0.143153162373382,0.890047336235444,1,TET2-only,DNMT3A-only
CD303,0.164254003721778,0.462477968203881,1,TET2-only,DNMT3A-only
CD2,0.194532033751229,0.522815516856321,1,TET2-only,DNMT3A-only
IgG1,0.196094284850412,-0.528209580074335,1,TET2-only,DNMT3A-only
CD138,0.219059383193686,-0.240400091561026,1,TET2-only,DNMT3A-only
CD25,0.258441413735535,-0.104793162786072,1,TET2-only,DNMT3A-only
CD19,0.264760895023221,0.400794199109953,1,TET2-only,DNMT3A-only
CD44,0.279174761172131,-0.282206297912271,1,TET2-only,DNMT3A-only
CD69,0.318700529469684,-0.584690589594432,1,TET2-only,DNMT3A-only
CD64,0.322740054815644,-0.192626440548859,1,TET2-only,DNMT3A-only
CD1c,0.324834671634194,0.340666709654061,1,TET2-only,DNMT3A-only
CD11c,0.330494095823543,-0.21907081026323,1,TET2-only,DNMT3A-only
CD45RA,0.341470940067482,-0.643698660090589,1,TET2-only,DNMT3A-only
CD3,0.467260161038812,0.0953682388940171,1,TET2-only,DNMT3A-only
CD14,0.491886979559911,-0.351496239630922,1,TET2-only,DNMT3A-only
CD83,0.513166203714697,-0.091802643705325,1,TET2-only,DNMT3A-only
IgG2a,0.518051195782795,-0.0170867387396045,1,TET2-only,DNMT3A-only
CD30,0.572061055001588,0.417762347920385,1,TET2-only,DNMT3A-only
CD4,0.679718014821305,0.198336119011648,1,TET2-only,DNMT3A-only
CD10,0.685317387202532,0.231605440961683,1,TET2-only,DNMT3A-only
CD45,0.721260731604354,0.163310765788648,1,TET2-only,DNMT3A-only
CD7,0.732727258713769,-0.189304298117591,1,TET2-only,DNMT3A-only
CD33,0.768406689543677,-0.0974707729455222,1,TET2-only,DNMT3A-only
CD22,0.790619473694101,-0.134295520111203,1,TET2-only,DNMT3A-only
CD49d,0.852587879945296,-0.000294734910607275,1,TET2-only,DNMT3A-only
CD11b,0.903699834781867,0.111451651295808,1,TET2-only,DNMT3A-only
CD34,0.909258273201036,0.258659503207379,1,TET2-only,DNMT3A-only
CD16,0.923659959385906,-0.452184267688979,1,TET2-only,DNMT3A-only
CD45RO,0.954184183645675,-0.00339688899791035,1,TET2-only,DNMT3A-only
IgG2b,0.969966304009644,0.0805825099133344,1,TET2-only,DNMT3A-only
CD62L,NA,0.164747322367412,NA,TET2-only,DNMT3A-only
CD62P,NA,1.98818079358982,NA,TET2-only,DNMT3A-only
CD56,NA,3.29674965264689,NA,TET2-only,DNMT3A-only
CD71,NA,0.179256790271769,NA,TET2-only,DNMT3A-only
CD8,4.56077372902277e-07,4.57012282312895,2.05234817806025e-05,TET2-only,DNMT3A-NPM1-FLT3
CD2,0.00024855671216388,2.83036468884656,0.0111850520473746,TET2-only,DNMT3A-NPM1-FLT3
CD3,0.00139126175860678,2.57354577068543,0.062606779137305,TET2-only,DNMT3A-NPM1-FLT3
CD5,0.00364048766511261,2.49018735854894,0.163821944930068,TET2-only,DNMT3A-NPM1-FLT3
CD16,0.00820177024534881,2.07019823691369,0.369079661040697,TET2-only,DNMT3A-NPM1-FLT3
CD117,0.0129347339694561,-2.44012591307775,0.582063028625523,TET2-only,DNMT3A-NPM1-FLT3
CD25,0.0235234401799857,-1.35491677865989,1,TET2-only,DNMT3A-NPM1-FLT3
CD7,0.0355494409006596,1.23867947040065,1,TET2-only,DNMT3A-NPM1-FLT3
CD123,0.0411245787820723,-2.15709176577884,1,TET2-only,DNMT3A-NPM1-FLT3
CD19,0.0497635523078106,1.72868804847993,1,TET2-only,DNMT3A-NPM1-FLT3
CD90,0.0750688895516069,1.3471472955487,1,TET2-only,DNMT3A-NPM1-FLT3
CD141,0.0899739297551507,0.919741501911659,1,TET2-only,DNMT3A-NPM1-FLT3
CD10,0.128363130393138,0.984020496811621,1,TET2-only,DNMT3A-NPM1-FLT3
CD138,0.167866326915469,-0.816203604909269,1,TET2-only,DNMT3A-NPM1-FLT3
CD13,0.237876534243839,-0.938298125926528,1,TET2-only,DNMT3A-NPM1-FLT3
CD4,0.239381816051755,0.303814441253257,1,TET2-only,DNMT3A-NPM1-FLT3
CD163,0.302378869082725,0.513072511950439,1,TET2-only,DNMT3A-NPM1-FLT3
Fc&#949;RI&#945;,0.325184360762437,-0.822034783794586,1,TET2-only,DNMT3A-NPM1-FLT3
CD49d,0.333310550979,-0.0783526364729834,1,TET2-only,DNMT3A-NPM1-FLT3
CD83,0.425110957100676,-0.504776716916292,1,TET2-only,DNMT3A-NPM1-FLT3
CD303,0.43178736625875,0.228293463388251,1,TET2-only,DNMT3A-NPM1-FLT3
IgG2a,0.528679691973256,-0.628075063291323,1,TET2-only,DNMT3A-NPM1-FLT3
IgG2b,0.570119235317689,-0.561548183504626,1,TET2-only,DNMT3A-NPM1-FLT3
CD304,0.583126734940568,0.07885271816457,1,TET2-only,DNMT3A-NPM1-FLT3
CD11b,0.603554163425136,-0.0163524376878721,1,TET2-only,DNMT3A-NPM1-FLT3
CD45,0.612247463041728,-0.206800007739668,1,TET2-only,DNMT3A-NPM1-FLT3
CD22,0.618220565229704,0.112465344492209,1,TET2-only,DNMT3A-NPM1-FLT3
HLA-DR,0.63904382369556,-0.0425445817911072,1,TET2-only,DNMT3A-NPM1-FLT3
CD69,0.655590741881816,-0.810281413840402,1,TET2-only,DNMT3A-NPM1-FLT3
CD14,0.661542853351269,-1.01221860519863,1,TET2-only,DNMT3A-NPM1-FLT3
CD45RA,0.680654302040625,-0.178150624820161,1,TET2-only,DNMT3A-NPM1-FLT3
CD64,0.818265468705144,-0.481247267993049,1,TET2-only,DNMT3A-NPM1-FLT3
IgG1,0.883829241482117,-0.173520261273274,1,TET2-only,DNMT3A-NPM1-FLT3
CD11c,0.898560573888987,-0.497262600254333,1,TET2-only,DNMT3A-NPM1-FLT3
CD33,0.906754823803087,-0.330819004158347,1,TET2-only,DNMT3A-NPM1-FLT3
CD44,0.922675595729932,-0.426466191716774,1,TET2-only,DNMT3A-NPM1-FLT3
CD30,0.928588113909909,0.0421031526758009,1,TET2-only,DNMT3A-NPM1-FLT3
CD38,0.951536579931351,-0.608512457306814,1,TET2-only,DNMT3A-NPM1-FLT3
CD34,0.967706203997728,-0.276975357303283,1,TET2-only,DNMT3A-NPM1-FLT3
CD45RO,0.991741563358161,-0.406985846481991,1,TET2-only,DNMT3A-NPM1-FLT3
CD1c,0.999038322528707,-0.237441568326073,1,TET2-only,DNMT3A-NPM1-FLT3
CD62P,NA,3.6618926566342,NA,TET2-only,DNMT3A-NPM1-FLT3
CD56,NA,3.87006030443478,NA,TET2-only,DNMT3A-NPM1-FLT3
CD62L,NA,0.455968712597834,NA,TET2-only,DNMT3A-NPM1-FLT3
CD71,NA,0.159634939555758,NA,TET2-only,DNMT3A-NPM1-FLT3
CD5,4.42624384130944e-05,3.77638731961482,0.00199180972858925,TET2-only,TET2-NPM1-FLT3
CD2,7.36253863224551e-05,3.44507480387152,0.00331314238451048,TET2-only,TET2-NPM1-FLT3
CD3,0.000128023824910734,3.42173458778286,0.00576107212098301,TET2-only,TET2-NPM1-FLT3
CD304,0.000343689189060799,-1.42128866340904,0.015466013507736,TET2-only,TET2-NPM1-FLT3
CD7,0.00134813377057343,2.66435613056648,0.0606660196758043,TET2-only,TET2-NPM1-FLT3
CD19,0.0033656219567892,2.50686453383907,0.151452988055514,TET2-only,TET2-NPM1-FLT3
CD8,0.00841630700206272,2.64367655909981,0.378733815092822,TET2-only,TET2-NPM1-FLT3
CD44,0.0184075077313312,-1.01231948643932,0.828337847909904,TET2-only,TET2-NPM1-FLT3
Fc&#949;RI&#945;,0.0194323169731663,-0.998299539254989,0.874454263792484,TET2-only,TET2-NPM1-FLT3
CD64,0.0391984469570486,-1.20925581322769,1,TET2-only,TET2-NPM1-FLT3
CD13,0.0540794994154243,-0.713440231204085,1,TET2-only,TET2-NPM1-FLT3
CD90,0.0798847817120046,1.22310592076882,1,TET2-only,TET2-NPM1-FLT3
CD11c,0.0813005163766753,-0.954271594220195,1,TET2-only,TET2-NPM1-FLT3
CD34,0.0918586584592965,1.08502219956978,1,TET2-only,TET2-NPM1-FLT3
CD45RO,0.0939386424834032,0.685775433818645,1,TET2-only,TET2-NPM1-FLT3
CD16,0.121655132956019,0.911617770657367,1,TET2-only,TET2-NPM1-FLT3
CD14,0.133879656093594,-1.2468467475391,1,TET2-only,TET2-NPM1-FLT3
CD1c,0.139495569344148,0.532114198785206,1,TET2-only,TET2-NPM1-FLT3
CD4,0.163982491377946,0.69640595744999,1,TET2-only,TET2-NPM1-FLT3
CD69,0.201388782734869,0.444231305558624,1,TET2-only,TET2-NPM1-FLT3
CD303,0.22939115632102,-0.626587179763195,1,TET2-only,TET2-NPM1-FLT3
IgG2a,0.251019078511916,0.809509877941908,1,TET2-only,TET2-NPM1-FLT3
CD11b,0.303134868927325,-0.421577579049957,1,TET2-only,TET2-NPM1-FLT3
CD22,0.307733859122328,-0.418835556464654,1,TET2-only,TET2-NPM1-FLT3
CD30,0.34164482425565,-0.467748483041882,1,TET2-only,TET2-NPM1-FLT3
CD71,0.370372558443201,0.464088873275909,1,TET2-only,TET2-NPM1-FLT3
CD33,0.392688101010336,-0.39866340220402,1,TET2-only,TET2-NPM1-FLT3
IgG2b,0.398621323893002,0.346148560244489,1,TET2-only,TET2-NPM1-FLT3
CD138,0.407975778079036,-0.490033945001541,1,TET2-only,TET2-NPM1-FLT3
CD117,0.491761432607856,-0.60203976010613,1,TET2-only,TET2-NPM1-FLT3
HLA-DR,0.515031747432637,-0.366958624250945,1,TET2-only,TET2-NPM1-FLT3
CD83,0.523578772861152,0.249484777150132,1,TET2-only,TET2-NPM1-FLT3
CD141,0.557138412457181,0.320015139337089,1,TET2-only,TET2-NPM1-FLT3
CD123,0.569296651238528,-0.546859193620349,1,TET2-only,TET2-NPM1-FLT3
CD45RA,0.602127945958983,0.48792896000996,1,TET2-only,TET2-NPM1-FLT3
CD163,0.656492798829044,-0.0624305264174492,1,TET2-only,TET2-NPM1-FLT3
CD10,0.699143770879203,0.367291861435842,1,TET2-only,TET2-NPM1-FLT3
CD45,0.71291162928783,0.181643059359827,1,TET2-only,TET2-NPM1-FLT3
CD49d,0.742832044521175,-0.0553711171983604,1,TET2-only,TET2-NPM1-FLT3
IgG1,0.783962298223572,0.140917057748052,1,TET2-only,TET2-NPM1-FLT3
CD38,0.847233288985497,0.030051739978477,1,TET2-only,TET2-NPM1-FLT3
CD25,0.968115721418156,-0.27954849467717,1,TET2-only,TET2-NPM1-FLT3
CD62P,NA,-0.431192016411748,NA,TET2-only,TET2-NPM1-FLT3
CD56,NA,-0.609290676322352,NA,TET2-only,TET2-NPM1-FLT3
CD62L,NA,1.58801718450011,NA,TET2-only,TET2-NPM1-FLT3
CD11c,0.000362113341008663,5.06303335529352,0.0162951003453898,TET2-only,IDH-NPM1-FLT3
IgG1,0.00207137217618317,-2.96880792795807,0.0932117479282428,TET2-only,IDH-NPM1-FLT3
CD45,0.00303773372606968,3.0332633566197,0.136698017673135,TET2-only,IDH-NPM1-FLT3
CD138,0.0297623391593745,-0.91098950461617,1,TET2-only,IDH-NPM1-FLT3
IgG2b,0.0358583743929225,-1.48263532272185,1,TET2-only,IDH-NPM1-FLT3
CD303,0.0364105627433025,-1.2142185243022,1,TET2-only,IDH-NPM1-FLT3
CD163,0.0441483283656188,2.85464958241901,1,TET2-only,IDH-NPM1-FLT3
CD11b,0.0819619216891168,2.87845411398696,1,TET2-only,IDH-NPM1-FLT3
CD30,0.0932791820356433,-0.747323117231398,1,TET2-only,IDH-NPM1-FLT3
CD56,0.105560192702493,3.61848457800637,1,TET2-only,IDH-NPM1-FLT3
CD117,0.11640966035424,-1.61590934097091,1,TET2-only,IDH-NPM1-FLT3
CD16,0.12467994507146,3.21379779430563,1,TET2-only,IDH-NPM1-FLT3
CD69,0.131227752584083,-1.58433835761688,1,TET2-only,IDH-NPM1-FLT3
CD83,0.15614822952297,-0.467068637576072,1,TET2-only,IDH-NPM1-FLT3
CD14,0.164798104550774,3.14959067763201,1,TET2-only,IDH-NPM1-FLT3
CD64,0.172497737310224,2.91528263104837,1,TET2-only,IDH-NPM1-FLT3
CD304,0.196447057299872,-0.304707620229312,1,TET2-only,IDH-NPM1-FLT3
CD4,0.258387933799357,1.81600407628575,1,TET2-only,IDH-NPM1-FLT3
CD49d,0.266020145192912,1.52084974150799,1,TET2-only,IDH-NPM1-FLT3
CD3,0.266748260143531,2.28033945872538,1,TET2-only,IDH-NPM1-FLT3
IgG2a,0.267374145236259,-0.63073542125521,1,TET2-only,IDH-NPM1-FLT3
CD8,0.274690963066566,2.21984635102001,1,TET2-only,IDH-NPM1-FLT3
CD38,0.290873145248945,1.50984917592924,1,TET2-only,IDH-NPM1-FLT3
CD7,0.300767147643841,1.89529859013419,1,TET2-only,IDH-NPM1-FLT3
CD33,0.303050024316894,2.01761299715561,1,TET2-only,IDH-NPM1-FLT3
CD25,0.329301032113114,-0.0929471238237598,1,TET2-only,IDH-NPM1-FLT3
CD2,0.364601451077879,1.80327116093563,1,TET2-only,IDH-NPM1-FLT3
CD19,0.384795002418995,1.92060581699229,1,TET2-only,IDH-NPM1-FLT3
CD141,0.436573712905545,1.57045718198648,1,TET2-only,IDH-NPM1-FLT3
Fc&#949;RI&#945;,0.469477198608044,1.18571493282515,1,TET2-only,IDH-NPM1-FLT3
CD44,0.513064887155096,1.23014782304932,1,TET2-only,IDH-NPM1-FLT3
CD5,0.548999512760519,1.3660636007874,1,TET2-only,IDH-NPM1-FLT3
CD90,0.605818646185021,1.53177647793046,1,TET2-only,IDH-NPM1-FLT3
CD123,0.695523229761345,-0.0884507308242624,1,TET2-only,IDH-NPM1-FLT3
HLA-DR,0.696498340550703,1.18356915661335,1,TET2-only,IDH-NPM1-FLT3
CD1c,0.708083651635929,1.04871007495842,1,TET2-only,IDH-NPM1-FLT3
CD45RO,0.744453553108994,0.316158406684201,1,TET2-only,IDH-NPM1-FLT3
CD45RA,0.778184240134733,0.751860127204705,1,TET2-only,IDH-NPM1-FLT3
CD22,0.804241875599571,0.38040288442037,1,TET2-only,IDH-NPM1-FLT3
CD34,0.816450168698251,0.451871833723339,1,TET2-only,IDH-NPM1-FLT3
CD13,0.827928656356321,0.457611474035151,1,TET2-only,IDH-NPM1-FLT3
CD10,0.846199235471346,0.490091434507263,1,TET2-only,IDH-NPM1-FLT3
CD62P,NA,-4.50645840541888,NA,TET2-only,IDH-NPM1-FLT3
CD62L,NA,1.56946150367919,NA,TET2-only,IDH-NPM1-FLT3
CD71,NA,2.11093272364222,NA,TET2-only,IDH-NPM1-FLT3
CD117,0.0194890765090897,-2.57048541116222,0.877008442909037,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD8,0.0355169170365339,2.21164946017316,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD2,0.0499782073139854,1.94010483363592,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
IgG1,0.0545231577617193,-1.81842885444283,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD19,0.0580343197747329,1.93583929709053,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD3,0.0725910156061736,1.80333195199559,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD45RA,0.0749867577615789,1.11265818382119,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD45,0.100071952039689,0.557933639102314,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD14,0.105374629629558,1.73082509330641,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD163,0.109212830674713,1.05097023879364,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD5,0.143580835350604,1.5393813252585,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD7,0.164402652502929,1.18562810151545,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD1c,0.187240664922175,0.626161673042722,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
Fc&#949;RI&#945;,0.192511988600527,0.290389638874419,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD141,0.241712136857521,0.697346188427707,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
IgG2b,0.283740479096873,-1.21339731568404,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD90,0.30117384952574,0.725591333696112,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD138,0.307943871607863,-0.763289347416332,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD45RO,0.376958022390763,0.194947327890399,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD83,0.378009558388829,-0.848607341256842,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD25,0.399815308379003,0.254990454060008,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD64,0.401215121261221,-1.26997361559549,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD38,0.408963664899744,-1.27321362029926,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD34,0.413458385016614,0.470654527140575,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD22,0.426903346252401,0.0901345887378895,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD44,0.450679151977976,-0.0039452505098474,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD303,0.492649144164248,-0.837113565132849,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD16,0.538254787259251,0.478617589429444,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD4,0.545395985623821,-0.0504641237514107,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
IgG2a,0.671980913912244,-0.711004996767097,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
HLA-DR,0.680252625012534,-0.172928495666936,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD11c,0.683723957041457,-0.811924839247937,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD69,0.699846894221301,-0.0280707837776131,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD10,0.819420162001323,-0.0804029358084444,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD11b,0.837633203403579,-0.158767320256348,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD13,0.872540630339483,-0.110974069301402,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD33,0.880981671526713,-0.633253045436565,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD49d,0.904276143326046,-0.503496553369406,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD123,0.958278391198415,-0.449286924040009,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD304,0.968861624298696,-0.33876361601467,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD30,0.977381808171977,-0.287565800058166,1,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD62P,NA,-0.986690696712213,NA,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD56,NA,1.98791778802415,NA,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD62L,NA,-0.353548458874053,NA,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD71,NA,1.04830429864527,NA,TET2-only,DNMT3A-IDH-NPM1-MAPK
CD30,0.00581832721251592,-2.39707138699193,0.261824724563216,TET2-only,DNMT3A-NPM1-MAPK
CD117,0.0149826661379019,-2.33322233953231,0.674219976205587,TET2-only,DNMT3A-NPM1-MAPK
CD8,0.0277933553587176,2.71180694729138,1,TET2-only,DNMT3A-NPM1-MAPK
CD1c,0.0449361074890903,1.41675714178382,1,TET2-only,DNMT3A-NPM1-MAPK
CD19,0.0478492969027945,2.34304183292832,1,TET2-only,DNMT3A-NPM1-MAPK
CD45RA,0.0574694476724534,1.57608613062018,1,TET2-only,DNMT3A-NPM1-MAPK
CD14,0.068037183395112,2.21388708856178,1,TET2-only,DNMT3A-NPM1-MAPK
CD163,0.0696047582117403,1.38485203764185,1,TET2-only,DNMT3A-NPM1-MAPK
IgG1,0.111403796926717,-1.31661375854363,1,TET2-only,DNMT3A-NPM1-MAPK
CD141,0.140110020207064,1.18378059414842,1,TET2-only,DNMT3A-NPM1-MAPK
CD25,0.179201945442875,0.784252793492219,1,TET2-only,DNMT3A-NPM1-MAPK
Fc&#949;RI&#945;,0.206736512395049,0.492979684308827,1,TET2-only,DNMT3A-NPM1-MAPK
CD90,0.251012126555827,1.15265198295933,1,TET2-only,DNMT3A-NPM1-MAPK
IgG2b,0.293020689464066,-0.929213205620871,1,TET2-only,DNMT3A-NPM1-MAPK
CD7,0.317624917674762,0.995539962395377,1,TET2-only,DNMT3A-NPM1-MAPK
CD4,0.35206192782305,-0.736924225275663,1,TET2-only,DNMT3A-NPM1-MAPK
CD22,0.388961525351114,0.357578995858722,1,TET2-only,DNMT3A-NPM1-MAPK
CD45,0.40216863614113,0.453701517584847,1,TET2-only,DNMT3A-NPM1-MAPK
CD64,0.449645617116246,-0.969961451315925,1,TET2-only,DNMT3A-NPM1-MAPK
CD34,0.450792223942673,0.618780464432372,1,TET2-only,DNMT3A-NPM1-MAPK
CD38,0.470352998818294,-0.924839065203589,1,TET2-only,DNMT3A-NPM1-MAPK
